,Length,Height,Whole weight,Age,Sex_F,Sex_I,Sex_M
1062,0.5291502622129182,0.29154759474226505,0.1075,6.5,0,1,0
1063,0.5338539126015656,0.25495097567963926,0.096,6.5,0,1,0
1064,0.5477225575051661,0.282842712474619,0.1255,7.5,0,1,0
1065,0.5612486080160912,0.2345207879911715,0.151,7.5,0,1,0
1066,0.565685424949238,0.29154759474226505,0.1415,7.5,0,1,0
1067,0.5830951894845301,0.282842712474619,0.2015,6.5,0,1,0
1068,0.6082762530298219,0.31622776601683794,0.221,7.5,0,1,0
1069,0.6123724356957945,0.282842712474619,0.2345,7.5,0,1,0
1070,0.6123724356957945,0.31622776601683794,0.2325,7.5,0,1,0
1071,0.6204836822995429,0.282842712474619,0.2485,8.5,0,1,0
1072,0.6324555320336759,0.3082207001484488,0.348,7.5,0,1,0
1073,0.6363961030678927,0.33166247903553997,0.32,8.5,0,1,0
1074,0.6403124237432849,0.31622776601683794,0.282,8.5,0,1,0
1075,0.6403124237432849,0.31622776601683794,0.3245,7.5,0,1,0
1076,0.648074069840786,0.324037034920393,0.316,8.5,0,1,0
1077,0.648074069840786,0.33166247903553997,0.3625,8.5,0,1,0
1078,0.648074069840786,0.3082207001484488,0.279,7.5,0,1,0
1079,0.6519202405202649,0.3391164991562634,0.3685,8.5,0,1,0
1080,0.6557438524302001,0.34641016151377546,0.397,8.5,0,0,1
1081,0.6595452979136459,0.33166247903553997,0.413,7.5,0,1,0
1082,0.6595452979136459,0.3391164991562634,0.418,8.5,0,1,0
1083,0.6633249580710799,0.33166247903553997,0.3705,8.5,0,1,0
1084,0.6670832032063166,0.324037034920393,0.409,8.5,0,1,0
1085,0.6670832032063166,0.3807886552931954,0.434,8.5,0,1,0
1086,0.6670832032063166,0.33166247903553997,0.411,9.5,0,1,0
1087,0.6708203932499369,0.3535533905932738,0.462,9.5,0,1,0
1088,0.6708203932499369,0.34641016151377546,0.4925,7.5,0,1,0
1089,0.6708203932499369,0.324037034920393,0.3715,8.5,0,1,0
1090,0.6708203932499369,0.31622776601683794,0.411,7.5,0,1,0
1091,0.6708203932499369,0.33166247903553997,0.3685,7.5,0,1,0
1092,0.6782329983125268,0.3391164991562634,0.4155,8.5,0,1,0
1093,0.6855654600401044,0.324037034920393,0.544,8.5,0,0,1
1094,0.6855654600401044,0.3535533905932738,0.4845,7.5,0,1,0
1095,0.689202437604511,0.33166247903553997,0.4565,7.5,0,1,0
1096,0.689202437604511,0.31622776601683794,0.4545,8.5,0,1,0
1097,0.6928203230275509,0.3535533905932738,0.6245,9.5,0,1,0
1098,0.7,0.3535533905932738,0.5225,8.5,0,0,1
1099,0.7071067811865476,0.37416573867739417,0.5495,8.5,0,1,0
1100,0.7071067811865476,0.34641016151377546,0.542,10.5,0,1,0
1101,0.7071067811865476,0.3535533905932738,0.519,9.5,0,1,0
1102,0.7071067811865476,0.3535533905932738,0.5215,7.5,0,0,1
1103,0.7106335201775947,0.3535533905932738,0.5445,8.5,1,0,0
1104,0.714142842854285,0.3535533905932738,0.6795,9.5,0,1,0
1105,0.714142842854285,0.3535533905932738,0.545,7.5,1,0,0
1106,0.714142842854285,0.3535533905932738,0.5575,10.5,0,1,0
1107,0.714142842854285,0.3391164991562634,0.5155,9.5,0,1,0
1108,0.7176350047203662,0.3535533905932738,0.6115,9.5,0,1,0
1109,0.7211102550927979,0.3807886552931954,0.7765,10.5,0,0,1
1110,0.7211102550927979,0.3674234614174767,0.5395,9.5,0,1,0
1111,0.7211102550927979,0.3535533905932738,0.5545,9.5,0,1,0
1112,0.7211102550927979,0.3872983346207417,1.019,8.5,1,0,0
1113,0.724568837309472,0.36055512754639896,0.6455,9.5,0,1,0
1114,0.724568837309472,0.37416573867739417,0.601,10.5,0,1,0
1115,0.724568837309472,0.34641016151377546,0.7555,10.5,0,0,1
1116,0.724568837309472,0.34641016151377546,0.608,9.5,0,1,0
1117,0.7280109889280518,0.3535533905932738,0.617,9.5,0,1,0
1118,0.7314369419163897,0.3535533905932738,0.599,10.5,0,1,0
1119,0.7348469228349535,0.37416573867739417,0.6665,11.5,0,1,0
1120,0.73824115301167,0.3674234614174767,0.7835,8.5,0,0,1
1121,0.73824115301167,0.34641016151377546,0.793,10.5,0,0,1
1122,0.73824115301167,0.37416573867739417,0.82,10.5,0,0,1
1123,0.7416198487095663,0.3674234614174767,0.8145,9.5,1,0,0
1124,0.7416198487095663,0.3872983346207417,0.84,9.5,1,0,0
1125,0.7416198487095663,0.3872983346207417,0.8315,11.5,0,0,1
1126,0.7483314773547883,0.3807886552931954,0.8995,10.5,0,0,1
1127,0.7483314773547883,0.4,0.8965,9.5,0,0,1
1128,0.7483314773547883,0.39370039370059057,0.6405,9.5,1,0,0
1129,0.7483314773547883,0.3807886552931954,0.852,9.5,0,0,1
1130,0.7516648189186453,0.3872983346207417,0.9595,10.5,0,0,1
1131,0.7516648189186453,0.3872983346207417,0.99,9.5,0,0,1
1132,0.7516648189186453,0.4183300132670378,1.0095,10.5,1,0,0
1133,0.7549834435270749,0.3872983346207417,1.0375,10.5,0,0,1
1134,0.7549834435270749,0.3807886552931954,0.8775,9.5,1,0,0
1135,0.7549834435270749,0.3872983346207417,0.755,9.5,0,1,0
1136,0.758287544405155,0.3807886552931954,0.9945,8.5,1,0,0
1137,0.758287544405155,0.4,1.068,11.5,1,0,0
1138,0.758287544405155,0.37416573867739417,0.8455,10.5,0,0,1
1139,0.758287544405155,0.406201920231798,0.869,10.5,1,0,0
1140,0.758287544405155,0.3674234614174767,0.907,10.5,0,0,1
1141,0.758287544405155,0.36055512754639896,0.805,11.5,0,1,0
1142,0.758287544405155,0.41231056256176607,1.0225,10.5,0,0,1
1143,0.758287544405155,0.3807886552931954,0.847,10.5,0,0,1
1144,0.7615773105863908,0.3872983346207417,1.114,9.5,0,0,1
1145,0.7615773105863908,0.44158804331639234,1.859,10.5,0,0,1
1146,0.7615773105863908,0.3674234614174767,0.814,10.5,0,0,1
1147,0.7615773105863908,0.37416573867739417,0.9615,10.5,0,0,1
1148,0.7615773105863908,0.3807886552931954,1.0025,9.5,0,0,1
1149,0.7615773105863908,0.39370039370059057,0.93,10.5,1,0,0
1150,0.7648529270389177,0.3807886552931954,0.9335,10.5,0,0,1
1151,0.7648529270389177,0.4,0.9555,8.5,0,0,1
1152,0.7681145747868608,0.3872983346207417,0.9955,9.5,0,0,1
1153,0.7745966692414834,0.4,1.0265,10.5,1,0,0
1154,0.7745966692414834,0.41231056256176607,1.1915,9.5,0,0,1
1155,0.7745966692414834,0.3872983346207417,1.1025,9.5,1,0,0
1156,0.7745966692414834,0.39370039370059057,1.0165,11.5,0,0,1
1157,0.7778174593052023,0.406201920231798,1.1775,10.5,1,0,0
1158,0.7778174593052023,0.37416573867739417,1.1175,10.5,0,0,1
1159,0.7778174593052023,0.41231056256176607,1.1835,11.5,0,0,1
1160,0.7778174593052023,0.406201920231798,1.056,10.5,1,0,0
1161,0.7810249675906654,0.4,1.0145,9.5,0,0,1
1162,0.7810249675906654,0.3807886552931954,1.3305,10.5,0,0,1
1163,0.7810249675906654,0.406201920231798,1.052,10.5,0,0,1
1164,0.7842193570679061,0.41231056256176607,1.0565,11.5,0,0,1
1165,0.7842193570679061,0.3872983346207417,0.923,10.5,1,0,0
1166,0.7842193570679061,0.39370039370059057,1.027,10.5,1,0,0
1167,0.7874007874011811,0.3674234614174767,1.0195,9.5,0,0,1
1168,0.7874007874011811,0.4472135954999579,0.858,9.5,0,0,1
1169,0.7874007874011811,0.4,1.1125,9.5,1,0,0
1170,0.7905694150420949,0.4183300132670378,1.3745,10.5,1,0,0
1171,0.7905694150420949,0.4301162633521313,1.2065,9.5,0,0,1
1172,0.7937253933193772,0.39370039370059057,1.1325,9.5,0,0,1
1173,0.7937253933193772,0.4183300132670378,1.2645,11.5,0,0,1
1174,0.7968688725254613,0.1224744871391589,1.1565,10.5,1,0,0
1175,0.8,0.406201920231798,1.369,11.5,0,0,1
1176,0.8031189202104505,0.44158804331639234,1.39,11.5,0,0,1
1177,0.8031189202104505,0.41231056256176607,1.1345,11.5,1,0,0
1178,0.806225774829855,0.43588989435406733,1.464,10.5,1,0,0
1179,0.806225774829855,0.39370039370059057,1.202,12.5,0,0,1
1180,0.8093207028119322,0.4,1.31,12.5,0,0,1
1181,0.8093207028119322,0.4183300132670378,1.415,11.5,1,0,0
1182,0.812403840463596,0.4301162633521313,1.346,12.5,1,0,0
1183,0.8154753215150046,0.4,1.363,9.5,0,0,1
1184,0.8154753215150046,0.41231056256176607,1.2975,10.5,0,1,0
1185,0.8185352771872451,0.4527692569068708,1.3645,10.5,1,0,0
1186,0.8276472678623424,0.4636809247747852,1.7025,15.5,1,0,0
1187,0.8276472678623424,0.406201920231798,1.519,11.5,0,0,1
1188,0.8306623862918074,0.39370039370059057,1.454,10.5,1,0,0
1189,0.8306623862918074,0.458257569495584,1.583,13.5,0,0,1
1190,0.8306623862918074,0.41231056256176607,1.5535,10.5,1,0,0
1191,0.8336666000266533,0.4301162633521313,1.74,11.5,0,0,1
1192,0.8366600265340756,0.4242640687119285,1.751,10.5,0,0,1
1193,0.8366600265340756,0.43588989435406733,2.273,13.5,0,0,1
1194,0.8366600265340756,0.43588989435406733,1.6465,10.5,1,0,0
1195,0.8396427811873333,0.41231056256176607,1.219,10.5,1,0,0
1196,0.8426149773176358,0.4242640687119285,1.652,12.5,1,0,0
1197,0.8455767262643882,0.43588989435406733,2.0045,13.5,0,0,1
1198,0.8455767262643882,0.43588989435406733,1.6755,11.5,0,0,1
1199,0.848528137423857,0.44158804331639234,2.103,11.5,1,0,0
1200,0.848528137423857,0.4472135954999579,1.9965,11.5,1,0,0
1201,0.848528137423857,0.3807886552931954,1.187,9.5,0,0,1
1202,0.85146931829632,0.4301162633521313,1.978,13.5,0,0,1
1203,0.8544003745317531,0.4301162633521313,1.8795,13.5,1,0,0
1204,0.8573214099741123,0.4301162633521313,2.124,12.5,0,0,1
1205,0.8631338250816034,0.4636809247747852,1.931,12.5,0,0,1
1206,0.8660254037844386,0.458257569495584,2.236,12.5,1,0,0
1207,0.8689073598491384,0.458257569495584,2.505,12.5,1,0,0
1208,0.8689073598491384,0.4527692569068708,2.0065,11.5,0,0,1
1209,0.8831760866327847,0.4636809247747852,2.657,12.5,1,0,0
1210,0.4301162633521313,0.34641016151377546,0.4645,7.5,0,1,0
1211,0.4949747468305833,0.2449489742783178,0.0765,5.5,0,1,0
1212,0.5,0.25495097567963926,0.0685,6.5,0,1,0
1213,0.5,0.25495097567963926,0.0835,6.5,0,1,0
1214,0.5244044240850758,0.3,0.1125,7.5,0,1,0
1215,0.552268050859363,0.25495097567963926,0.1075,6.5,0,1,0
1216,0.5567764362830022,0.2645751311064591,0.1055,6.5,0,1,0
1217,0.5612486080160912,0.282842712474619,0.1375,6.5,0,1,0
1218,0.5612486080160912,0.2645751311064591,0.1145,6.5,0,1,0
1219,0.570087712549569,0.27386127875258304,0.139,7.5,0,1,0
1220,0.5744562646538028,0.3082207001484488,0.2085,8.5,0,1,0
1221,0.5744562646538028,0.3082207001484488,0.1595,6.5,0,1,0
1222,0.5787918451395113,0.3,0.2015,8.5,0,1,0
1223,0.5830951894845301,0.3,0.179,7.5,0,1,0
1224,0.5873670062235365,0.3082207001484488,0.1945,7.5,0,1,0
1225,0.5873670062235365,0.29154759474226505,0.2005,6.5,0,1,0
1226,0.5916079783099616,0.27386127875258304,0.215,7.5,0,1,0
1227,0.5916079783099616,0.3,0.1785,9.5,0,1,0
1228,0.6,0.29154759474226505,0.196,5.5,0,1,0
1229,0.6041522986797286,0.29154759474226505,0.1875,7.5,0,1,0
1230,0.6041522986797286,0.29154759474226505,0.196,8.5,0,1,0
1231,0.6041522986797286,0.29154759474226505,0.213,8.5,0,1,0
1232,0.6082762530298219,0.3,0.2445,8.5,0,1,0
1233,0.6082762530298219,0.29154759474226505,0.217,7.5,0,1,0
1234,0.6123724356957945,0.3082207001484488,0.213,6.5,0,1,0
1235,0.6123724356957945,0.29154759474226505,0.2385,8.5,0,1,0
1236,0.6123724356957945,0.3,0.218,7.5,0,1,0
1237,0.6123724356957945,0.3082207001484488,0.2465,7.5,0,1,0
1238,0.6123724356957945,0.282842712474619,0.2025,9.5,0,1,0
1239,0.6123724356957945,0.29154759474226505,0.218,8.5,0,1,0
1240,0.6164414002968976,0.33166247903553997,0.256,7.5,0,1,0
1241,0.6164414002968976,0.282842712474619,0.2105,9.5,0,1,0
1242,0.6204836822995429,0.3,0.2615,10.5,0,1,0
1243,0.6204836822995429,0.29154759474226505,0.2175,9.5,0,1,0
1244,0.6204836822995429,0.3082207001484488,0.302,8.5,0,1,0
1245,0.6204836822995429,0.3,0.228,6.5,0,1,0
1246,0.6244997998398398,0.3082207001484488,0.3265,8.5,0,1,0
1247,0.6284902544988268,0.324037034920393,0.284,9.5,0,1,0
1248,0.6284902544988268,0.3082207001484488,0.2725,9.5,0,1,0
1249,0.6284902544988268,0.31622776601683794,0.2985,6.5,0,1,0
1250,0.6324555320336759,0.31622776601683794,0.2675,6.5,0,1,0
1251,0.6363961030678927,0.3,0.2645,7.5,0,1,0
1252,0.6403124237432849,0.33166247903553997,0.33,8.5,0,1,0
1253,0.648074069840786,0.3,0.328,7.5,0,1,0
1254,0.6519202405202649,0.33166247903553997,0.3335,8.5,0,1,0
1255,0.6519202405202649,0.31622776601683794,0.3055,8.5,0,1,0
1256,0.6519202405202649,0.3,0.301,8.5,0,1,0
1258,0.6557438524302001,0.3082207001484488,0.378,9.5,0,1,0
1259,0.6595452979136459,0.33166247903553997,0.3685,8.5,0,1,0
1260,0.6633249580710799,0.34641016151377546,0.438,10.5,0,1,0
1261,0.6708203932499369,0.324037034920393,0.448,10.5,0,1,0
1262,0.6745368781616021,0.324037034920393,0.4005,9.5,0,1,0
1263,0.6745368781616021,0.3391164991562634,0.4305,9.5,1,0,0
1264,0.6745368781616021,0.31622776601683794,0.372,9.5,0,1,0
1265,0.6782329983125268,0.324037034920393,0.466,8.5,0,1,0
1266,0.6782329983125268,0.324037034920393,0.3705,10.5,0,1,0
1267,0.6782329983125268,0.3535533905932738,0.4785,9.5,1,0,0
1268,0.6819090848492928,0.33166247903553997,0.346,12.5,0,1,0
1269,0.6855654600401044,0.31622776601683794,0.411,9.5,0,1,0
1270,0.6855654600401044,0.4242640687119285,0.48,9.5,0,1,0
1271,0.6855654600401044,0.34641016151377546,0.393,9.5,0,1,0
1272,0.689202437604511,0.31622776601683794,0.5035,9.5,0,1,0
1273,0.689202437604511,0.34641016151377546,0.441,9.5,0,1,0
1274,0.689202437604511,0.33166247903553997,0.492,9.5,0,1,0
1275,0.6928203230275509,0.3535533905932738,0.5435,10.5,0,1,0
1276,0.6928203230275509,0.3391164991562634,0.4725,9.5,0,1,0
1277,0.6928203230275509,0.31622776601683794,0.461,9.5,0,1,0
1278,0.7035623639735145,0.34641016151377546,0.4965,9.5,0,1,0
1279,0.7035623639735145,0.36055512754639896,0.5125,8.5,0,1,0
1280,0.7035623639735145,0.34641016151377546,0.553,9.5,0,0,1
1281,0.7071067811865476,0.3674234614174767,0.594,10.5,0,1,0
1282,0.7071067811865476,0.3674234614174767,0.6765,10.5,0,0,1
1283,0.7071067811865476,0.3807886552931954,0.5795,10.5,0,1,0
1284,0.7071067811865476,0.37416573867739417,0.6615,10.5,0,1,0
1285,0.7071067811865476,0.3535533905932738,0.5695,8.5,0,1,0
1286,0.7071067811865476,0.37416573867739417,0.6215,10.5,0,1,0
1287,0.7106335201775947,0.36055512754639896,0.6015,9.5,0,1,0
1288,0.7106335201775947,0.34641016151377546,0.594,8.5,0,1,0
1289,0.7106335201775947,0.324037034920393,0.551,9.5,0,1,0
1290,0.7176350047203662,0.34641016151377546,0.625,8.5,0,1,0
1291,0.7176350047203662,0.3674234614174767,0.711,14.5,0,1,0
1292,0.7176350047203662,0.3674234614174767,0.6965,10.5,0,1,0
1293,0.7211102550927979,0.36055512754639896,0.5825,11.5,0,1,0
1294,0.7211102550927979,0.3535533905932738,0.663,10.5,0,1,0
1295,0.724568837309472,0.3535533905932738,0.6965,10.5,0,1,0
1296,0.724568837309472,0.39370039370059057,0.842,10.5,0,0,1
1297,0.7280109889280518,0.36055512754639896,0.694,10.5,0,1,0
1298,0.7280109889280518,0.39370039370059057,0.81,11.5,0,1,0
1299,0.7280109889280518,0.33166247903553997,0.5745,10.5,0,1,0
1300,0.7280109889280518,0.36055512754639896,0.7675,10.5,0,1,0
1301,0.7314369419163897,0.3674234614174767,0.6025,10.5,0,1,0
1302,0.7314369419163897,0.3872983346207417,0.5765,9.5,0,1,0
1303,0.7314369419163897,0.36055512754639896,0.7145,10.5,1,0,0
1304,0.7314369419163897,0.3872983346207417,0.717,10.5,0,0,1
1305,0.7348469228349535,0.3807886552931954,0.8655,11.5,1,0,0
1306,0.7348469228349535,0.37416573867739417,0.7265,10.5,0,1,0
1307,0.73824115301167,0.3674234614174767,0.7715,9.5,0,1,0
1308,0.73824115301167,0.3872983346207417,0.8,10.5,1,0,0
1309,0.73824115301167,0.3872983346207417,0.7285,11.5,0,1,0
1310,0.73824115301167,0.3674234614174767,0.5945,9.5,0,1,0
1311,0.7416198487095663,0.3807886552931954,0.7895,12.5,0,1,0
1312,0.7416198487095663,0.3535533905932738,0.651,10.5,1,0,0
1313,0.7416198487095663,0.3872983346207417,0.8745,10.5,0,0,1
1314,0.7416198487095663,0.37416573867739417,0.7535,11.5,0,1,0
1315,0.7416198487095663,0.3674234614174767,0.7305,10.5,0,1,0
1316,0.744983221287567,0.37416573867739417,0.8705,10.5,0,0,1
1317,0.744983221287567,0.39370039370059057,0.7395,11.5,0,1,0
1318,0.744983221287567,0.37416573867739417,0.7665,10.5,0,1,0
1319,0.744983221287567,0.3807886552931954,0.7905,10.5,0,1,0
1320,0.7483314773547883,0.3674234614174767,0.8205,10.5,0,1,0
1321,0.7483314773547883,0.3807886552931954,0.688,10.5,0,1,0
1322,0.7483314773547883,0.39370039370059057,1.224,11.5,1,0,0
1323,0.7483314773547883,0.3807886552931954,0.974,10.5,0,1,0
1324,0.7516648189186453,0.4183300132670378,0.8735,12.5,0,1,0
1325,0.7516648189186453,0.3807886552931954,0.8495,9.5,1,0,0
1326,0.7516648189186453,0.3872983346207417,0.796,9.5,0,0,1
1327,0.7516648189186453,0.3535533905932738,0.744,12.5,0,0,1
1328,0.7549834435270749,0.3807886552931954,0.751,11.5,0,1,0
1329,0.7549834435270749,0.3674234614174767,0.794,9.5,0,1,0
1330,0.7549834435270749,0.3674234614174767,0.9795,10.5,1,0,0
1331,0.7549834435270749,0.41231056256176607,0.873,11.5,0,0,1
1332,0.7549834435270749,0.36055512754639896,0.7665,11.5,0,1,0
1333,0.7549834435270749,0.3535533905932738,0.8965,10.5,0,0,1
1334,0.758287544405155,0.3674234614174767,0.857,11.5,1,0,0
1335,0.758287544405155,0.406201920231798,1.078,10.5,1,0,0
1336,0.758287544405155,0.39370039370059057,0.892,11.5,0,0,1
1337,0.7615773105863908,0.39370039370059057,1.4395,11.5,0,0,1
1338,0.7615773105863908,0.3674234614174767,0.7955,11.5,0,0,1
1339,0.7615773105863908,0.3872983346207417,0.858,9.5,1,0,0
1340,0.7648529270389177,0.39370039370059057,0.9145,10.5,0,0,1
1341,0.7648529270389177,0.4301162633521313,1.171,11.5,0,0,1
1342,0.7648529270389177,0.4,1.0505,11.5,0,1,0
1343,0.7648529270389177,0.406201920231798,1.1135,11.5,0,0,1
1344,0.7648529270389177,0.406201920231798,1.409,11.5,0,0,1
1345,0.7648529270389177,0.3872983346207417,1.065,11.5,0,0,1
1346,0.7648529270389177,0.4242640687119285,0.7995,9.5,0,0,1
1347,0.7681145747868608,0.3674234614174767,0.7715,10.5,0,1,0
1348,0.7681145747868608,0.4242640687119285,1.187,10.5,0,0,1
1349,0.7681145747868608,0.39370039370059057,0.8855,11.5,0,0,1
1350,0.7713624310270756,0.3872983346207417,0.98,11.5,1,0,0
1351,0.7713624310270756,0.39370039370059057,1.026,13.5,1,0,0
1352,0.7745966692414834,0.41231056256176607,1.1315,11.5,0,0,1
1353,0.7745966692414834,0.39370039370059057,1.014,12.5,0,0,1
1354,0.7745966692414834,0.3872983346207417,1.12,11.5,0,1,0
1355,0.7745966692414834,0.39370039370059057,1.04,12.5,1,0,0
1356,0.7745966692414834,0.3807886552931954,0.8895,11.5,1,0,0
1357,0.7745966692414834,0.39370039370059057,0.9595,12.5,0,0,1
1358,0.7778174593052023,0.3872983346207417,1.238,12.5,0,1,0
1359,0.7778174593052023,0.37416573867739417,0.9755,11.5,0,0,1
1360,0.7778174593052023,0.36055512754639896,0.9025,12.5,0,1,0
1361,0.7778174593052023,0.4183300132670378,1.076,10.5,1,0,0
1362,0.7778174593052023,0.4,1.0835,13.5,1,0,0
1363,0.7810249675906654,0.3872983346207417,0.871,11.5,0,0,1
1364,0.7810249675906654,0.406201920231798,1.244,13.5,0,0,1
1365,0.7810249675906654,0.41231056256176607,1.0265,11.5,0,0,1
1366,0.7810249675906654,0.3872983346207417,0.9605,10.5,0,1,0
1367,0.7810249675906654,0.41231056256176607,1.137,11.5,0,0,1
1368,0.7810249675906654,0.4,1.0,11.5,0,0,1
1369,0.7842193570679061,0.39370039370059057,1.004,11.5,1,0,0
1370,0.7842193570679061,0.406201920231798,1.128,11.5,0,0,1
1371,0.7842193570679061,0.41231056256176607,1.054,11.5,0,0,1
1372,0.7842193570679061,0.406201920231798,1.023,13.5,1,0,0
1373,0.7842193570679061,0.41231056256176607,1.129,11.5,0,0,1
1374,0.7842193570679061,0.4183300132670378,1.118,10.5,0,0,1
1375,0.7842193570679061,0.39370039370059057,1.115,11.5,1,0,0
1376,0.7874007874011811,0.4183300132670378,1.2815,11.5,0,0,1
1377,0.7874007874011811,0.4242640687119285,1.2555,13.5,0,0,1
1378,0.7874007874011811,0.3872983346207417,1.293,11.5,1,0,0
1379,0.7874007874011811,0.4,1.1295,11.5,1,0,0
1380,0.7905694150420949,0.41231056256176607,1.082,10.5,0,0,1
1381,0.7905694150420949,0.4183300132670378,1.15,12.5,1,0,0
1382,0.7905694150420949,0.4,1.264,10.5,1,0,0
1383,0.7905694150420949,0.39370039370059057,1.2035,13.5,1,0,0
1384,0.7937253933193772,0.41231056256176607,1.3205,10.5,1,0,0
1385,0.7937253933193772,0.4242640687119285,1.272,12.5,0,1,0
1386,0.7937253933193772,0.3807886552931954,1.062,13.5,0,0,1
1387,0.7937253933193772,0.3807886552931954,1.0605,11.5,0,1,0
1388,0.7937253933193772,0.4,1.093,13.5,0,0,1
1389,0.7968688725254613,0.4,1.101,11.5,0,0,1
1390,0.7968688725254613,0.406201920231798,1.4595,10.5,1,0,0
1391,0.7968688725254613,0.4183300132670378,1.211,10.5,1,0,0
1392,0.7968688725254613,0.41231056256176607,1.1935,11.5,0,0,1
1393,0.7968688725254613,0.39370039370059057,0.986,11.5,0,0,1
1394,0.8,0.47958315233127197,1.521,16.5,0,0,1
1395,0.8,0.4242640687119285,1.3135,11.5,0,0,1
1396,0.8031189202104505,0.4,1.1835,12.5,0,0,1
1397,0.8031189202104505,0.44158804331639234,1.401,11.5,0,0,1
1398,0.8031189202104505,0.4,1.5075,12.5,0,0,1
1399,0.806225774829855,0.406201920231798,1.16,12.5,1,0,0
1400,0.806225774829855,0.469041575982343,1.662,12.5,1,0,0
1401,0.806225774829855,0.4183300132670378,1.5365,12.5,0,0,1
1402,0.806225774829855,0.43588989435406733,1.542,10.5,0,0,1
1403,0.806225774829855,0.41231056256176607,1.567,11.5,1,0,0
1404,0.8093207028119322,0.43588989435406733,1.3595,11.5,1,0,0
1405,0.8093207028119322,0.4527692569068708,1.6445,14.5,0,0,1
1406,0.8093207028119322,0.43588989435406733,1.4545,11.5,1,0,0
1407,0.8093207028119322,0.4183300132670378,1.3585,11.5,0,0,1
1408,0.812403840463596,0.458257569495584,1.548,11.5,1,0,0
1409,0.812403840463596,0.41231056256176607,1.337,11.5,1,0,0
1410,0.8154753215150046,0.4242640687119285,1.491,11.5,1,0,0
1411,0.8185352771872451,0.4743416490252569,1.5615,12.5,1,0,0
1412,0.8185352771872451,0.4183300132670378,1.0145,11.5,1,0,0
1413,0.8215838362577492,0.4301162633521313,1.7375,14.5,0,0,1
1414,0.8276472678623424,0.4527692569068708,1.7925,10.5,0,0,1
1415,0.8336666000266533,0.43588989435406733,1.7635,12.5,1,0,0
1416,0.8366600265340756,0.36055512754639896,1.556,13.5,1,0,0
1417,0.8396427811873333,0.7176350047203662,2.21,11.5,0,0,1
1418,0.8396427811873333,0.4636809247747852,2.141,12.5,0,0,1
1419,0.8396427811873333,0.4242640687119285,1.5345,13.5,1,0,0
1420,0.8426149773176358,0.41231056256176607,1.614,12.5,1,0,0
1421,0.848528137423857,0.41231056256176607,1.9335,14.5,1,0,0
1422,0.848528137423857,0.4636809247747852,2.173,13.5,0,0,1
1423,0.85146931829632,0.4472135954999579,1.737,12.5,1,0,0
1424,0.8544003745317531,0.43588989435406733,1.7375,12.5,1,0,0
1425,0.8573214099741123,0.4527692569068708,2.1275,13.5,1,0,0
1426,0.8631338250816034,0.4636809247747852,2.25,10.5,1,0,0
1427,0.8660254037844386,0.4847679857416329,2.5085,15.5,1,0,0
1428,0.9027735042633894,0.5,2.255,15.5,1,0,0
1429,0.37416573867739417,0.18708286933869708,0.014,4.5,0,1,0
1430,0.47958315233127197,0.2449489742783178,0.0515,5.5,0,1,0
1431,0.6041522986797286,0.3674234614174767,0.2215,8.5,0,1,0
1432,0.6041522986797286,0.282842712474619,0.1985,6.5,0,1,0
1433,0.6082762530298219,0.3082207001484488,0.232,7.5,0,1,0
1434,0.6123724356957945,0.29154759474226505,0.3155,8.5,0,1,0
1435,0.6204836822995429,0.3,0.247,6.5,0,1,0
1436,0.6284902544988268,0.3,0.3025,6.5,0,1,0
1437,0.6324555320336759,0.33166247903553997,0.329,7.5,0,1,0
1438,0.6324555320336759,0.3,0.2815,8.5,0,1,0
1439,0.6363961030678927,0.3082207001484488,0.3425,9.5,0,1,0
1440,0.6363961030678927,0.3,0.2825,8.5,0,1,0
1441,0.6363961030678927,0.324037034920393,0.304,7.5,0,1,0
1442,0.6403124237432849,0.3082207001484488,0.2905,6.5,0,1,0
1443,0.6442049363362563,0.3391164991562634,0.3895,10.5,0,0,1
1444,0.6519202405202649,0.324037034920393,0.389,7.5,0,1,0
1445,0.6557438524302001,0.324037034920393,0.4405,7.5,0,1,0
1446,0.6633249580710799,0.324037034920393,0.369,6.5,0,1,0
1447,0.6633249580710799,0.34641016151377546,0.4565,9.5,0,0,1
1448,0.6633249580710799,0.33166247903553997,0.4465,10.5,0,1,0
1449,0.6708203932499369,0.3535533905932738,0.4475,7.5,0,0,1
1450,0.6745368781616021,0.3674234614174767,0.501,8.5,0,1,0
1451,0.6782329983125268,0.33166247903553997,0.436,9.5,0,1,0
1452,0.6855654600401044,0.37416573867739417,0.4615,10.5,0,1,0
1453,0.6855654600401044,0.3535533905932738,0.4315,7.5,0,1,0
1454,0.6855654600401044,0.34641016151377546,0.3685,7.5,0,1,0
1455,0.689202437604511,0.3535533905932738,0.649,9.5,0,0,1
1456,0.689202437604511,0.3391164991562634,0.459,8.5,0,1,0
1457,0.689202437604511,0.3391164991562634,0.566,8.5,1,0,0
1458,0.6928203230275509,0.3535533905932738,0.542,8.5,0,1,0
1459,0.6964194138592059,0.34641016151377546,0.4725,7.5,0,1,0
1460,0.6964194138592059,0.29154759474226505,0.6435,9.5,0,0,1
1461,0.6964194138592059,0.36055512754639896,0.526,7.5,0,0,1
1462,0.7035623639735145,0.34641016151377546,0.573,8.5,1,0,0
1463,0.7106335201775947,0.324037034920393,0.5525,10.5,0,0,1
